"text","spam"
"Subject: sddp model  john ,  attached is a copy of the sddp methodology manual , written by the  developers . the model was developed by mario pereira , who is the proprietor  of psri ( power systems research inc ) in rio de janeiro . their web site is :  www . psr - inc . com where you can find more information about the company and  contact details . mario and most of the staff speak english , so phone calls  are possible .  development of sddp was originally done on a world bank contract to compare  the benefits of new generation and transmission system interconnections in  central america . it has since found much wider application . the code runs  on a pc , and is licensed to a number of consultants , power companies , etc .  while i was with ecnz in wellington , new zealand , we purchased a copy around  1994 .  the model works with weekly or monthly time steps , with a time horizon of  from 1 to 10 years , for mid to long range planning of hydro thermal power  systems . it represents loads in each period as from one to five load blocks ,  so it is not a chronological model . this type of model can not handle  thermal plant ramp rates and similar chronological system constraints . i ' m  not sure how important that would be to you . the optimization phase of the  model takes into account hydrological uncertainty using a form of stochastic  dynamic programming with sampling . this phase sets up a function for water  value in each large reservoir in the system . the simulation phase uses a  number of hydrological outcomes to collect statistics on how the system would  operate . the water values can be used with the short term optimization mode  of sddp or in some other more detailed short term optimization model .  most constraints found in hydro systems can be modelled . many transmission  constraints can be modelled . a dc load flow option can be used to determine  bus nodal prices .  a visual basic user interface is provided which reads and writes text files .  if you ' d like to know more about sddp , you could call me here in houston .  ( tel 001 713 345 8539 )  yours  tom halliburton",0
"Subject: follow up / cultivation for mit  mit / sloan team :  i am pleased to announce that the two candidates below were extended offers  for enron ' s summer associate program :  hakeem sanusi 617 - 576 - 7570 hsanusi @ mit . edu offer pending  jozef lieskovsky 617 - 905 - 5633 jlieskov @ mit . edu offer pending  as we discussed , there were a number of excellent candidates that we met  while interviewing for summer associates . in an effort to strengthen our  name on campus and to cultivate relationships with these individuals , we want  to make a concerted effort to keep up with them for our fall recruiting  effort . i have attached a template for us to use and refer to for both the  offers and the cultivations . this serves as a two - fold communication tool :  a tool for the team members to use in contacting the candidates and a tool  for me to use when tracking any issues or concerns the candidates may have .  please feel free to add to it and e - mail it back to me or give me a call  ( ext . 37632 ) and i will update it .  i will also be using this to report back to a & a management .  below are the names of the candidates that made it to the second round . we  want to call on all of them .  blaise nietcho 617 - 225 - 2598 blaise @ mit . edu  rocco paduano 617 - 742 - 2085 rpaduano @ mit . edu  samuel vainstein 617 - 266 - 7257 samuva @ mit . edu  diego silva robert 617 - 441 - 6999 dsilva @ mit . edu  should you have any questions , please feel free to give me a call .  thanks ,  karen marshall  recruiting manager",0
"Subject: re : thank you  sevil .  we are looking forward to having you here .  if you want , you can stop by one day and i shall introduce you  to grant masson with whom you will be working this summer .  vince  sevil yaman on 02 / 23 / 2000 10 : 09 : 30 am  to : vkamins @ enron . com  cc :  subject : thank you  hi dr . kaminski ,  yesterday , i learned from shannon rogers at the associate - analyst program  that i was offered a summer associate / internship position in your group . i  am already very excited about this position and look forward to working in  your group . many thanks for your consideration .  sevil yaman  department of economics  university of houston  houston , tx 77204 - 5882  ( 713 ) 743 - 3814 / 3817",0
"Subject: california on the brink - - cera alert  cera alert : december 13 , 2000  title : california on the brink  cera knowledge areas : western energy , n . american power , n . american gas  california on the brink  the california stalemate  california moved closer to the brink of an outage today as concerns over  credit - worthiness of buyers brought the possibility that generators would  avoid selling to the california market . while numerous factors have  contributed to the high cost of power incurred by california ' s utilities , the  root cause of the current crisis is a lack of new generation . the current  credit crisis and its threat to supplies could spark state action to address  the situation . the collective efforts of all market participants should be  focused on increasing generation capacity as quickly as possible .  western power prices have skyrocketed well beyond the record levels set this  summer . perhaps because frozen rates insulate the majority of california  consumers and companies from tangible effects of the market crisis ,  regulators have been able to postpone meaningful market reforms and  significant rate increases . the california public utilities commission denied  the requests of pacific gas & electric and southern california edison to end  their rate freezes , forcing these utilities at least temporarily to finance  the costs of higher wholesale energy . this has created an unsustainable  accumulation of costs and a loss of faith in the california market .  the current credit crisis and the potential for blackouts may become the  galvanizing events that provide state regulators with a public mandate to  address the underlying structural problems in the industry . however , there is  no guarantee that these regulatory actions will expedite an effective  solution for customers and the industry as a whole . wholesale and retail  markets that emerge from regulatory intervention are likely to remain  muddled . in the necessarily political process that will follow , it is  possible that - as has largely been the case so far - the steps taken will fail  to move the california power market toward a more enduring solution and will  instead continue to mask the underlying structural flaws .  in the six months since california ' s supply shortfall began plaguing western  markets , regulators have done little to address the underlying problem .  rather than addressing the cause of the supply shortage - establishing a market  environment that encourages timely additions of new generating capacity and  demand side responses - efforts are instead directed at trying to lay blame for  the crisis and lessen the immediate financial impact on customers . indeed ,  several actions taken thus far have served more to compound the problem by  discouraging new power plant additions . these include price caps , repeated  changes to market rules , attempts to seize generator profits , and a  challenging siting and permitting process .  medicine worse than the illness  several years of electricity demand growth and low prices in california were  accompanied by very few additions to the supply base . regulators did not pay  adequate attention to the looming supply shortfall . the void of consensus  over the cause of the current crisis has instead been replaced by a series of  bandaid remedies that address the symptoms , but not the cause , of  california ' s electric market woes . *  * challenging siting and permitting . despite state action to better  coordinate the siting and permitting process for new power plants , power  plant developers still face high hurdles . local community opposition alone  has struck down some key proposed facilities .  * price caps discourage investment . state and federal proposals to cap prices  limit the attractiveness of the california wholesale power market , especially  for developers who have the option of channeling scarce capital and equipment  to more stable or more attractive markets outside the state .  * repeated rule changes . frequent rule changes in the iso markets ( including  the price caps ) confound attempts by developers to estimate profits from new  plant development .  * calls for refunds . despite reports by the power exchange , the iso , and the  ferc that no pattern of abuse could be found from their examination of the  california markets , state officials continue to accuse power providers of  gaming the market . calls by state officials for refunds of generator profits  are a threat to new plant development .  * facility inspections . recent inspections of power plants by state officials  to verify that operators are honestly reporting the operational status of  their generating units accentuates the atmosphere of mistrust .  cera ' s recent analysis suggests that merchant plant developers in the west  are not guaranteed ? to make a profit . prospects of new plant profitability  are affected by the timing and quantity of new plants , decommissioning of  older units , demand growth , and numerous other difficult - to - forecast factors .  california ' s regulatory actions only further cloud the assessment of  financial viability and degrade the political environment for developers  considering entering the state .  despite efforts by the california iso to stimulate new capacity additions in  the state with a special , limited - term capacity payment , cera estimates that  demand growth will continue to outstrip supply additions in the west in 2001 .  in addition , the existing siting and permitting process will prevent a  sufficient quantity of capacity from entering the market until 2003 at the  earliest . therefore , three years remain before a sufficient quantity of  capacity enters service to significantly dampen prices and decrease the risk  of an outage .  the road to recovery  there are a number of actions that can be taken to help relieve the capacity  shortfall :  * encourage new build . supply must be part of the answer . this requires a  series of steps that can help facilitate new supply build . while in principal  some have been taken , such as new fast track approval , the success of these  actions can only be measured by the build itself . for now , there is still not  enough new supply coming on until 2003 to relieve supply tightness . ?  * stabilize investment climate . utilities must have assurance that they will  ultimately be allowed to recover market costs for power . this provides the  credit worthiness needed by sellers to produce energy and to stimulate new  build .  * move toward more balanced utility supply portfolios . one of the reasons the  pressure on customers has been so intense in california has been the absence  ( and even discouragement ) of diverse supply portfolios among the utilities in  the state - particularly for residential and small commercial customers . with  the market at a peak , however , now is in one sense a sub - optimal time to move  toward term contracting . yet these contracts provide the foundation for a  series of actions - including new supply build and demand side investments . if  they end up above market , they will at least have achieved the desired effect  of knocking down prices , a fact which by itself should provide sufficient  justification for recovering the cost of these commitments .  * encourage market mechanisms that elicit a demand response . although  originally a feature of california ' s market design , most consumers are  insulated from price spikes through capped or frozen retail rates . exposing  customers to at least some of the market price signals would encourage a  demand response .  * encourage market mechanisms that dampen the "" boom bust "" characteristic of  the market . whether in the form of a capacity payment , a reserve requirement ,  or a minimum term portfolio requirement , the california power market needs to  move to a structure that encourages investment in new capacity when the  market is in balance rather than waiting for a shortage and price shock to  elicit new investment . such a structure can help dampen ( but not eliminate )  future price volatility .  * avoid continuously tinkering with the market . while the market does need to  be restructured as described above , it also needs to be stable and reliable  to encourage the development of new supply as well as a robust long - term  contractual market for power in california . continually tinkering with the  market structure - such as the three times the price cap has been shifted since  july - only serves to undermine confidence in the market . california needs to  do its best to develop a long - term solution and then let the market run its  course .  * allow for greater environmental flexibility . the state should explore a  more balanced solution to emissions restrictions in the face of a supply  shortfall that has been exacerbated by generators that cannot operate due to  emissions restrictions .  * free purpa power plants to generate . relief should be granted to purpa  power plants that are operational , but are restricted by contract from  operating to generate only power .  * * end * *  this cera alert will be available in pdf format within 24 hours .  this electronic message and attachments , if any , contain information  from cambridge energy research associates , inc . ( cera ) which is  confidential and may be privileged . unauthorized disclosure , copying ,  distribution or use of the contents of this message or any attachments ,  in whole or in part , is strictly prohibited .  terms of use : http : / / www . cera . com / tos . html  questions / comments : webmaster @ cera . com  copyright 2000 . cambridge energy research associates",0
"Subject: your riskmetrics site password  dear kaminski ,  thank you for registering .  your requested username is polonia and your password is riskdata .  you may use this login to :  - access picture of risk at http : / / www . riskmetrics . com / por / index . cgi  - use the longrun forecast engine at  - use the data directory at http : / / www . riskmetrics . com / data / view / index . cgi  - access the creditmetrics datasets at  - access the riskmetrics datasets at  - read our technical documents at  - read our monitors at http : / / www . riskmetrics . com / research / monitors / index . cgi  - read the corporatemetrics publications at  - read risk management : a practical guide at  please let us know if you have any questions or concerns ,  rmg web services  web @ riskmetrics . com",0
"Subject: re : new risk management book  vince ,  thanks so much ,  pedro fernando  vince j kaminski @ ect  11 / 21 / 2000 01 : 17 pm  to : shirley crenshaw / hou / ect @ ect  cc : pedro fernando manrique / enron _ development @ enron _ development , vince j  kaminski / hou / ect @ ect  subject : re : new risk management book  shirley ,  please , send a copy of the book to pedro fernando .  vince  pedro fernando manrique @ enron _ development  11 / 15 / 2000 02 : 04 pm  to : vince j kaminski @ ect  cc :  subject : new risk management book  vince ,  in colombia we are setting up a trading operation and would be nice to have a  copy of the new book for our reference . please let us know how we can get  access to a copy .  many thanks ,  pedro fernando",0
"Subject: dinner speaker - may 23  vince :  michael crew would like you to be a speaker on wednesday , may 23 rd  instead of the 24 th at the rutgers conference . is this ok ?  he is preparing the agenda and needs to know as soon as possible .  shirley  - - - - - - - - - - - - - - - - - - - - - - forwarded by shirley crenshaw / hou / ect on 03 / 21 / 2001  02 : 31 pm - - - - - - - - - - - - - - - - - - - - - - - - - - -  "" michael a . crew "" on 03 / 21 / 2001 10 : 07 : 52 am  to : shirley . crenshaw @ enron . com  cc : vkamins @ enron . com , crri @ andromeda . rutgers . edu ,  kleindorfer @ wharton . upenn . edu  subject : dinner speaker - may 23  shirley ,  this is to follow up today ' s conversation with anita . as mentioned paul  kleindorfer invited vince to be our dinner speaker on thursday , may 24 . on  reflection given the strong line up for wednesday - fred kahn et al - we  would very much like vince to be the speaker on wednesday . this will  conclude the day very well giving participants a strong incentive to be there  for the wednesday .  i gather that this change should be acceptable to vince .  we will show vince ' s name as follows :  wincety j . kaminski  managing director - research  enron  jeremy will be em ailing you the program with this information immediately .  we would like to go to press today . failing that we can go to press  tomorrow . we would very much appreciate your confirming this and making any  corrections or changes . if you would respond to all of us it would be  appreciated .  michael  michael a . crew  professor ii  director - center for research in regulated industries  editor - journal of regulatory economics  rutgers university , graduate school of management  180 university avenue  newark , n . j . 07102 - 1897  phone : 973 353 5049 fax : 973 353 1348  http : / / www - rci . rutgers . edu / ~ crri",0
"Subject: re : grading  graders usually follow the following guidelines :  - half of the class gets a - and above ;  - the other half of the class gets b + and below  - instructors seldom ever give grades below b - , but it happens in rare cases  - the highest grade possible is a +  jason",0
"Subject: oleg bodnar  shirley ,  please , put oleg bodnar on jeff shankman ' s and john arnold ' s schedules  for an interview . he should be already on john lavorato ' s schedule .  vince",0
"Subject: super saturday changes  the recruiting season has officially begun . the first super saturday weekend  is the weekend of october 27 th and 28 th . we have undergone a rigorous  interview process on campus , which will allow us to focus on  however , we are still in need of interviewers for each  of the super saturdays . please respond with your willingness to interview  at : http : / / axis . enron . com / notice / ssinvite . asp  ( when selecting dates please avoid selecting to interview candidates who  attend the schools for which you are a team member ) .  we thank you in advance for your participation and support of the program .",0
"Subject: enron credit modeling  when we laast spoke , we agreed that you would look to support some of our  development efforts from houston . if possible , i would like to have a quick  conference call this week to figure out where we are and move forward .  thanks",0
"Subject: reactions september is now live on - line  > reactions  > the latest edition of the financial magazine for the global insurance  > market is now live at http : / / www . reactionsnet . com  >  > the world ' s leading insurance and reinsurance magazine . simply hit  > the links at the bottom of each item to see the full article . you can  > call or email us for help at any time on mailto : web - help @ euromoneyplc . com  > or + 44 ( 0 ) 20 7779 8006 . the september issue of reactions is packed full  > of news , views and figures :  >  > * cover report : the future for reinsurance : ignoring uncertainty and  > danger  > http : / / www . reactionsnet . com / viewstory . asp ? id = 799  > * cover report : are ratings agencies responsible for excess capital ?  > http : / / www . reactionsnet . com / viewstory . asp ? id = 800  > * cover report : why not give the capital back ?  > http : / / www . reactionsnet . com / viewstory . asp ? id = 801  > * cover report : m & a shakeout likely  > http : / / www . reactionsnet . com / viewstory . asp ? id = 802  > * cover report : what the future industry will look like - the new  > face of risk transfer  > http : / / www . reactionsnet . com / viewstory . asp ? id = 803  >  >  > les rendez - vous de septembre ~ monte carlo 2000  > the 44 th international meeting of insurers , reinsurers , brokers and  > reinsurance consultants starts on september 3 rd , and you will be able to  > keep right up to date with all the news by logging - on to the official  > monte carlo website : http : / / www . rvs - monte - carlo . com .  >  > in association with guy carpenter [ http : / / www . guycarp . com ] ,  > reactions will publish the rendez - vous reporter daily . it will be  > available to read on - line should you not be able to attend in person -  > simply go to the section headed "" newsletter "" to access these daily  > updates . you can also read last year ' s archived reporters here .  >  > look out for our daily email news alerts , sent directly from monte  > carlo next week !  >  >  > other stories  >  > * profile : munich re - giant steps forward  > munich re has kept as silent as a statue for many  > years - even when confronted with the most innocent enquiries about its  > strategy . but now the statue has come to life and is willing to talk about  > how it maintains its position as the world ' s most powerful reinsurer .  > simon challis went to munich to hear about it .  > http : / / www . reactionsnet . com / viewstory . asp ? id = 804  >  > * financial risks : the path to new risks  > insurance companies and banks were once two separate and  > distinct marketplaces . but now the dividing lines between the two are more  > blurred than ever . this is creating new opportunities for both , but also a  > fresh set of problems and challenges to be overcome .  > http : / / www . reactionsnet . com / viewstory . asp ? id = 805  > * tax havens : financial paradise under threat  > offshore domiciles and tax havens have created important  > niches within insurance and finance and have become centres of excellence  > for many industries . but the sun may soon disappear for these  > jurisdictions as they come under pressure to change .  > http : / / www . reactionsnet . com / viewstory . asp ? id = 806  > for a free trial to the leading authority on international  > fund management , global investor magazine , please go to  > http : / / www . . com / admin / registernow . asp , to see the  > home page go to http : / / www . . com .  >  > * e - commerce : electronic re hits the screens  > in a rapidly changing world , one thing at least has become  > abundantly clear . insurers and reinsurers who fail to rise to the  > challenges of internet technology will fall by the wayside .  > http : / / www . reactionsnet . com / viewstory . asp ? id = 809  > for specialist information on the internet economy visit our  > sister publication evantage at http : / / www . evantagenow . com .  >  > * european insurance : all change in a unified market  > the eu ' s non - life insurance markets are undergoing rapid  > transformation , driven by the deregulation of the markets and advances in  > information technology . http : / / www . reactionsnet . com / viewstory . asp ? id = 812  >  >  > plus  > * latin american insurance by susan drury  > this brand new report analyses the growth and opportunities  > for companies , products and alliances in the market . susan drury  > forecasts the shape and direction of the latin american industry over the  > next ten years .  > https : / / ecommerce . waterside . net / reactions / la _ insurance . asp  >  > * @ risk : internet and ecommerce insurance and reinsurance legal issues  > this guide is a vital point of reference for anyone involved  > in the covering of internet related liabilities . for a reduced price of  > 150 pounds you can ensure that you have the best information on risk  > associated e - commerce insurance at your disposal .  > https : / / ecommerce . waterside . net / reactions / risk . asp  >  > * ensurance  > without a clear e - commerce strategy you are seriously  > jeopardising the future competitiveness of your company . reactions  > publishing group has produced the report to answer all your questions on  > this new and expanding market .  > https : / / ecommerce . waterside . net / reactions / ensurance . asp  >  > * reinsurance fourth edition by professor rl carter  > the fully updated edition of the best selling guide to the  > reinsurance market . a must read book for every executive and consultant  > involved in the rapidly evolving reinsurance industry .  > https : / / ecommerce . waterside . net / reactions / reins _ fourth . asp  >  > * euromoney plc provides a uniquely focussed on - line book and  > information service for all financial markets professionals . to find the  > best , most up - to - date selection of books and journals specifically for  > your sector please go to http : / / www . euromoneyplc . com ( registration is  > free ) or call us on + 44 ( 0 ) 20 7779 8673 .  >  >  > http : / / www . reactionsnet . com  >  >  > to advertise or link your company website to this industry  > circular please contact andreas silberman  > tel : + 44 ( 0 ) 20 7779 8186 or e - mail  > mailto : asilberman @ euromoneyplc . com  >  > if you have any problems logging onto or using  > www . reactionsnet . com please call our dedicated help desk  > + 44 ( 0 ) 20 7779 8006 or email  > mailto : web - help @ euromoneyplc . com",0
"Subject: fw : resume for vince kaminski  vince : i have received this resume ( unsolicited ) from an outside recruiting  agency . if you are interested in meeting with johnathan , i would be more  than happy to set it up for you .  molly  - - - - - original message - - - - -  from : graham , toni  sent : thursday , march 08 , 2001 2 : 07 pm  to : magee , molly  subject : fw : resume for vince kaminski  - - - - - original message - - - - -  from : "" m eastman "" @ enron  @ enron . com ]  sent : thursday , march 08 , 2001 1 : 53 pm  to : graham , toni  subject : resume for vince kaminski  johnathan is at 142 , 000 base + 10 - 15 % bonus . he is a phd . , certified in  financial risk management , awaiting charter as cfa , and the list goes  on . at kpmg his clients are financial institutions , e - commerce , internet ,  and high tech . he has real options valuation and various other financial  and overall corporate risk valuation and analysis skills that may be of  interest to vince and his group .  mike eastman , cpc - president  qualitec professional services , lp  accounting - financial - energy risk - tax  search consultants  281 - 647 - 9300 ext . 314 fax 281 - 647 - 9300  email meastman @ qualitec . com  website www . qualitec . com  - johnathan mun . doc",0
"Subject: the inn at penn  danielle  fyi . this is the information regarding the best hotel  for the meeting on december the 6 th , 9 : 00 - 12 : 00 .  vince  http : / / www . innatpenn . com / contact . html  the inn at penn  sansom common , 3600 sansom street  philadelphia , pa . 19104  phone : 1 - 800 - 809 - 7001  fax : 215 - 222 - 4600  please , mention that the stay is related to the university business  when making the reservation .  tom piazze at wharton can confirm it .  tom piazze  phone : ( 215 ) 898 1615  piazzet @ wharton . upenn . edu",0
"Subject: iafe membership  dear colleague :  we are pleased to report that we had a very exciting and productive year  with dozens of activities around the world . as we enter our 10 th year of  operations , the iafe has additional membership options available to you .  please take a moment to look at the attached membership form with the 2001  rate schedule . based on member requests , a premium membership is now being  offered that includes the annual conference at a 30 % discount , the financial  engineer of the year dinner , plus a subscription to the journal of  derivatives ( jod ) . the full membership remains as in previous years . the new  regular membership includes all membership benefits except jod . membership  is based on the calendar year january 1 - december 31 , 2001 .  membership is also available on our secured membership registration form at  our website http : / / www . iafe . org / about / join . ihtml . while on our website ,  please take a moment to visit our calendar listing upcoming events for the  new year .  if you have any questions please don ' t hesitate to contact me at  main @ iafe . org .  regards ,  donna jacobus  iafe office manager  - 2001 membership application . pdf",0
"Subject: associate & analyst super saturday friday night dinner  participation  thank you for volunteering your time for this weekend ' s super saturday . we  appreciate your commitment to enron ' s recruiting success . at this time we do  have an adequate number of friday night dinner participants and will not need  you to sacrifice your friday evening . if you haven ' t already , we encourage  you to volunteer for one of our other future super saturdays .  thank you again for your support and your participation .  shelly jones  recruiting manager  associate & analyst programs",0
"Subject: congratulations  vince :  congratulations on your promotion to md . you certainly are well deserving  this long overdue promotion .  cheers ,  ding yuan",0
"Subject: re : december 6 th meeting  theresa ,  thanks . i appreciate it .  happy thanksgiving and please give my regards and best  wishes to howard .  vince  "" convery , theresa "" on 11 / 22 / 2000 09 : 39 : 53 am  to : "" vince kaminski ( e - mail ) ""  cc : "" kunreuther , howard ""  subject : december 6 th meeting  dear mr . kaminski :  this is to confirm the december 6 th meeting here at our center .  the location for the meeting is room # 3212 steinberg hall - dietrich hall and  the time will run from 9 : 00 am - 11 : 00 am .  please let us know if you need anything further .  we look forward to seeing you then .  regards ,  theresa convery  ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~  theresa convery  administrative assistant  risk and decision processes center  the wharton school of the university of pennsylvania  ( 215 ) 898 - 5688 / fax : ( 215 ) 573 - 2130  tconvery @ wharton . upenn . edu",0
"Subject: mr . sud  rebecca ,  i share some of your concerns regarding mr . sud . he is retired and he chose  to contact us rather indirectly ( or on the spur of the moment ) .  i understand that things are done differently in different cultures but i  did not meet him and could not  form my judgment based on personal observations .  however , the information he gave us seems to be too important not to convey  to you and not to act upon .  vince kaminski",0
"Subject: cera conference call playback now available - cera conference call  playback  title : regulatory scorecard for power : who ' s on first ? what ' s on second ?  url ( s ) :  in a may 17 , 2001 , cera conference call and web presentation , amy biehl , sharon  reishus , and dan mahoney discussed :  regulatory scorecard for power : who ' s on first ? what ' s on second ?  * has the dust finally settled from the backlash of the california power crisis  on other states ' efforts to restructure the electric industry ?  * where do congress and the bush administration stand on electric industry  reform ?  * status of retail competition for electric power and natural gas  please follow above url to view and listen to a replay of this cera multimedia  conference call . when the premiere conferencing placeware window opens , simply enter your name and click the "" view "" button . a "" recording key code "" is not required .  hosted by premiere conferencing .  * * end * *  e - mail category : conference call playback  cera knowledge area ( s ) : north american power , retail energy  cera ' s spring 2001 roundtable event dates and agendas are now available  at http : / / www 20 . cera . com / event  to make changes to your cera . com profile go to :  forgot your username and password ? go to :  http : / / www 20 . cera . com / client / forgot  this electronic message and attachments , if any , contain information  from cambridge energy research associates , inc . ( cera ) which is  confidential and may be privileged . unauthorized disclosure , copying ,  distribution or use of the contents of this message or any attachments ,  in whole or in part , is strictly prohibited .  terms of use : http : / / www 20 . cera . com / tos  questions / comments : webmaster @ cera . com  copyright 2001 . cambridge energy research associates",0
"Subject: re : enron / stanford program  nick ,  i spoke with paul racicot , head of trading for ebs , north america this  morning . he said that he is happy to send the $ 100 , 000 for your program  from his budget . i have forwarded to him the draft letter to accompany the  funds and will try to follow up to make sure that the money is sent promptly .  - - stinson",0
"Subject: re : reprint available "" alliance gas pipeline :  john ,  my mailing address is :  vince kaminski  enron corp .  1400 smith  room eb 1962  houston , tx 77002  thanks for remembering about me .  vince  "" john h herbert "" on 12 / 04 / 2000 07 : 09 : 55 am  to : "" vince j kaminski ""  cc :  subject : reprint available "" alliance gas pipeline :  early , late , or just in time ?  a story of big gambles , big assumptions , and spark spreads turned upside  down ""  by john h . herbert , published in the november 15 , 2000 issue of public  utilities fortnightly ( puf ) .  this article which contains five figures and is on the long side for puf  also covers market issues that go beyond alliance .  if you like to receive a reprint please send me your address .  best regards ,  jhherbert  703 - 532 - 4544 ( phone )  603 - 719 - 6675  2929 rosemary lane  falls church , virginia 22042",0
"Subject: re : speakers for a ceo meeting with nebraska governor johanns  margaret ,  i have an economist in my group and asked her if she feels qualified to make a  presentation on this topic . i shall keep you posted . i think it would help  enron to oblige .  vince  margaret carson @ enron  02 / 16 / 2000 02 : 24 pm  to : vince j kaminski / hou / ect @ ect  cc :  subject : speakers for a ceo meeting with nebraska governor johanns  vince , i could work up a talk on everything they are looking for  except the area of energy impacts on agri - customers . . . does ena have  some specialist that look at this slice of the energy marke that could  help me respondt ? thanks margaret  - - - - - - - - - - - - - - - - - - - - - - forwarded by margaret carson / corp / enron on 02 / 16 / 2000  02 : 21 pm - - - - - - - - - - - - - - - - - - - - - - - - - - -  beth jensen  02 / 16 / 2000 01 : 19 pm  to : margaret carson / corp / enron @ enron  cc : rob wilson / et & s / enron @ enron , larry deroin / npng / enron @ enron , bill  cordes / et & s / enron @ enron , mike mcgowan / et & s / enron @ enron , beth  jensen / npng / enron @ enron  subject : speakers for a ceo meeting with governor johanns  hello margaret . we are looking for a speaker for a meeting that is being  arranged with nebraska governor johanns during the first week in april .  the potential topic is a national perspective on pricing pressures / trends on  natural gas , electricity and oil and their impact on agricultural production  costs , as well as types of risk managment tools that are being used to offset  the price fluctuations .  do you know of anyone , either within the corporation or outside , who would be  available to travel to omaha to make this presentation ?  i would appreciate any assistance that you could provide , margaret .  thanks ,  beth jensen",0
"Subject: re : summer associate position at enron  hi dmitri :  thank you for responding so quickly .  i have scheduled the telephone interview for wednesday , january 31 st  at 3 : 30 pm ( houston time ) . you may be ahead one hour ? the interview  will be for approximately 1 hour .  the research group that will be interviewing you will be :  vince kaminski managing director  stinson gibner vice president  zimin lu director  we will call you at 615 - 496 - 1132 . if anything changes , please let me know .  thanks dmitri .  sincerely ,  shirley crenshaw  dmitri villevald on 01 / 16 / 2001  11 : 42 : 05 pm  to : "" ' shirley . crenshaw @ enron . com ' ""  cc :  subject : re : summer associate position at enron  dear ms . crenshaw :  thank you for choosing me for the telephone interview . it is a great honor  for me to be interviewed by enron research group professionals . i will be  available for the interview on january 25 th - 26 th , january 29 th - 31 st  anytime from 3 : 00 pm to 6 : 00 pm . please let me know which time is the most  convenient for you . you can reach me by telephone ( home : 615 - 292 - 7122 ) .  also , i am always available at my cell phone ( 615 - 496 - 1132 ) .  to make sure that i will do my best during the interview , i will greatly  appreciate if you provide me with some details on the interview structure  and the type of questions i could expect .  again , thank you very much for the great opportunity to demonstrate and  prove my credentials , interest and desire to work for enron during this  summer . i am excited about the prospect of applying my skills at enron  research group as a summer associate . if i can provide more information or  answer additional questions , please , contact me either by telephone  ( 615 - 496 - 1132 ) or via e - mail ( dmitri . villevald @ owen 2002 . vanderbilt . edu ) .  sincerely ,  dmitri villevald  - - - - - original message - - - - -  from : shirley . crenshaw @ enron . com [ mailto : shirley . crenshaw @ enron . com ]  sent : tuesday , january 16 , 2001 9 : 40 am  to : dmitri villevald  subject : summer associate position at enron  good morning dmitri :  your resume was forwarded to the research group with enron by pavel  zadorozhny . they would like to conduct a telephone interview with you  at your convenience sometime within the next two weeks . it will be a  conference call and will include several of the research group .  this will determine where you might fit for the summer program .  please let me know some times that would be convenient for you and the  telephone number that you can be reached at .  sincerely ,  shirley crenshaw  adminsitrative coordinator  enron research group  713 / 853 - 5290  email : shirley . crenshaw @ enron . com",0
"Subject: re : message from ken rice  vince :  thanks for returning this call . i guess it helps if i provide the contact information !  tom limperis  517 - 423 - 5617  thanks !  dorothy dalton  office of the chairman  enron broadband services  1400 smith street , eb 4505  houston , tx 77002  713 - 853 - 6724 - direct  713 - 853 - 9469 - fax  vince j kaminski @ ect 05 / 02 / 01 09 : 42 am to : dorothy dalton / enron communications @ enron communications @ enron cc : vince j kaminski / hou / ect @ ect , vasant shanbhogue / enron @ enronxgate subject : re : message from ken rice  dorothy ,  no problem . please , cc - mail me  tom ' s number . one of the members of the group has a phd in  computer science and he will join me for the call .  vince  from : dorothy dalton @ enron communications on 05 / 01 / 2001 08 : 53 am  to : vince j kaminski / hou / ect @ ect  cc :  subject : message from ken rice  vince :  ken rice received a call through a friend ' s referral from dr . tom limperis ( a professor at the university of michigan ) . dr . limperis has developed a statistical database management system he would like to show enron . ken would like you to return this call on his behalf . he feels that you are probably the only person who will understand and be able to determine if enron should have an interest .  do you mind returning this call ? please let me know .  thanks !  dorothy dalton  office of the chairman  enron broadband services  1400 smith street , eb 4505  houston , tx 77002  713 - 853 - 6724 - direct  713 - 853 - 9469 - fax ",0
"Subject: updating your profile information in the gis system  as the global vp / md mid - year prc draws closer , i want to take the opportunity  to stress to you the importance of updating your profile information in the  gis system . details on your current responsibilities , employment history ,  skills and education should have been updated by 7 july 2000 . for those of  you that have not opened your profile in gis , i urge you to do so as soon as  possible to ensure that your profiles are current and complete .  gis is accessible via the hrweb home page on the intranet . you may go to  hrweb . enron . com and look for the gis link , or just type eglobal . enron . com on  the command line of the browser .  your timely response to this request is greatly appreciated .  thank you ,",0
