"text","spam"
"Subject: re : new lacima publication  fiona ,  yes , this is correct . please , use vincent rather than vince .  i used my full name on other publications .  vince  "" fiona j sperryn "" on 10 / 12 / 2000 10 : 34 : 42 am  to :  cc :  subject : new lacima publication  ?  dear vince  ?  lacima are pleased to announce the publication in october of their new book  ' energy derivatives - pricing and risk management ' by les clewlow and chris  strickland . please could you confirm that the address below is correct ? so  that we can send out a copy to you .  ?  vince kaminski  enron corp  1400 smith street  ) ebl 962  houston , tx 77002",0
"Subject: fw : opportunities  dear sir :  i have attached my resume for your review . i have meetings from 8 - 9 , and  10 - 2 tomorrow . when would it be best for me to call you ?  cordially ,  gerry  - - - - - original message - - - - -  from : lloyd . will @ enron . com [ mailto : lloyd . will @ enron . com ]  sent : wednesday , october 25 , 2000 12 : 12 pm  to : vince . j . kaminski @ enron . com  cc : gsheble @ iastate . edu  subject : re : opportunities  thanks vince .  i have contacted him and have given him your phone number .  he will attempt to contact you thursady or friday .  good luck .  vince j kaminski  10 / 24 / 2000 03 : 59 pm  to : lloyd will / hou / ect @ ect  cc : vince j kaminski / hou / ect @ ect  subject : re : opportunities ( document link : lloyd will )  lloyd ,  yes , i would be very interested .  vince  lloyd will  10 / 24 / 2000 02 : 45 pm  to : vince j kaminski / hou / ect @ ect  cc :  subject : re : opportunities  vince would you be interested in this professional .  i would be glad to facilitate a conference call .  thanks .  - - - - - - - - - - - - - - - - - - - - - - forwarded by lloyd will / hou / ect on 10 / 24 / 2000 02 : 43  pm - - - - - - - - - - - - - - - - - - - - - - - - - - -  "" sheble , g . b . "" on 10 / 17 / 2000 04 : 52 : 57 pm  to : "" ' lloyd . will @ enron . com ' ""  cc :  subject : re : opportunities  loyd  i tried to call yesterday , but you were out of the office . my schedule  follows , would you want to pick a time for me to call you or send me a list  of times to pick ?  gerry  fall 2000 teaching schedule  ee 553 mtwr 10 - 11 am curtis hall 308  engr 161 mw 2 - 4 howe hall 2228  other commitments  m 11 - 12 ep & es  m 1 - 2 office hours  t 12 - 2 ep & es seminar  t 2 - 3 office hours  t 3 - 4 pserc  t 5 - 6 epri - dod  w 11 - 12 office hours  w 4 - 9 dsm  r 11 - 12 office hours  f 11 - 12 p & t  f 1 - 3 cas  f 3 - 4 departmental meeting  - - - - - original message - - - - -  from : lloyd . will @ enron . com [ mailto : lloyd . will @ enron . com ]  sent : monday , october 16 , 2000 8 : 00 am  to : sheble , g . b .  subject : re : opportunities  give me a call any time to discuss things .  713 - 853 - 3383 .  thanks .  "" sheble , g . b . "" on 10 / 15 / 2000 02 : 17 : 02 pm  to : lloyd will / hou / ect @ ect  cc :  subject : re : opportunities  lloyd  i am attaching another resume for your review , please pass it along if  there  is any interest .  i would also like to discuss opportunities with you as i expect to graduate  with my mba summer 2001 .  cordially ,  gerry  = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = =  gerald b . shebl ,  professor , electrical and computer engineering  director of complex adaptive systems program  1115 coover hall  ames , iowa 50011  voice : 515 . 294 . 3046  fax : 515 . 294 . 4263  email : gsheble @ iastate . edu  web : http : / / www . ee . iastate . edu / ~ sheble /  = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = =  - short _ resume . doc",0
"Subject: re : summer internship position  ravi ,  charlene wants the entire batch of potential summer intern resumes sent to  her in one step .  i want to complete this by friday . catch me after lunch to talk about it .  vince  ravi thuraisingham @ enron communications on 02 / 17 / 2000 10 : 11 : 36 am  to : vince kaminski  cc : april hodgson / enron communications @ enron communications , matt  harris / enron communications @ enron communications , stinson gibner / hou / ect @ ect ,  charlene jackson @ enron , celeste roberts / hou / ect @ ect  subject : re : summer internship position  hi vince , paulo oleira ( one of the m . i . t attending our meeting on wed ) ' s  research interest turned out to be a match for april hodgeson ( vp of content  origination ) . i had him talk to april ( stinson was on the call as well ) to  discuss his research interest and what he would likely to do for april . i  suggested ( and april agrees ) that paulo would intern with her and matt and  perform research on how end users ( consumers and business ) improved  experience with epowered content can be quantified . this may include  performing control experiments at m . i . t . we decided not to over specify what  he would do since it is likely to change as soon as he arrives . i suggested  once he starts , he will work with april and matt harris ( vp enterprise  origination ) and they will define what the student needs to complete for the  internship .  addiontionally , tom gros agrees that this type of research are needed and  this is a great way to start .  i will proceed to have recruiting contact the student with an offer to start  around may 22 , 2000 unless someone tells me otherwise .  regards ,  ravi .  p . s . charlene , please include paulo in your may 22 , 2000 start group . paulo  will report to me within ebs research group but will work on a day - to - day  basis with april and matt . as you ' ve mentioned that compensation is somewhat  fixed but please keep in mind that this person is a phd candidate with very  specialized skill set . please contact vince before extending an offer that  may be too low , etc .  - - - - - forwarded by ravi thuraisingham / enron communications on 02 / 17 / 00 09 : 27  am - - - - -  charlene jackson @ enron  02 / 17 / 00 08 : 25 am  to : vince j kaminski / hou / ect @ ect  cc : celeste roberts / hou / ect @ ect , vince j kaminski / hou / ect @ ect , ravi  thuraisingham / enron communications @ enron communications @ ect  subject : re : summer internship position  celeste ,  we need to make sure that the interns in vince ' s group are coordinated and  incorporated with the rest of the summer associates . they should be offered  the same starting dates , i believe they are may 22 , 2000 june 5 , 2000 . i am  not sure about the june date . would you check and let vince know . they  should also be offered the same starting salary package as the others . they  will be included in training ( a few days ) and any other events we host .  thanks",0
"Subject: the impact of ecuador ' s heavy crude pipeline : prospects for  capacity - cera conference call & web presentation  title : the impact of ecuador ' s heavy crude pipeline : prospects for capacity  url : http : / / www 20 . cera . com / eprofile ? u = 35 & m = 2293  now available :  a prerecorded cera conference call  me & event = w 520557  hosted by premiere conferencing  presented by dr . rene ortiz , lisa pearl , alberto bullrich  * * end * *  follow above url to gain access to the recording of the conference call  and web presentation .  e - mail category : conference call & web presentation  cera knowledge area ( s ) : latin american energy ,  to make changes to your cera . com account go to :  forgot your username and password ? go to :  http : / / www 20 . cera . com / client / forgot  this electronic message and attachments , if any , contain information  from cambridge energy research associates , inc . ( cera ) which is  confidential and may be privileged . unauthorized disclosure , copying ,  distribution or use of the contents of this message or any attachments ,  in whole or in part , is strictly prohibited .  terms of use : http : / / www 20 . cera . com / tos  questions / comments : webmaster @ cera . com  copyright 2001 . cambridge energy research associates",0
"Subject: anshuman shrivastava  sandeep : vince has asked me to coordinate with margaret daffin in our  international group to ensure that we acquire an ll visa for anshuman . this  visa has to be in place before he will be able to work in the united states  in any capacity . ( anshuman cannot work in the us on a b - 1 visa - - he can only  come here for business meetings or training . ) there are still several items  remaining to be completed for the l - 1 process . the first is a fairly  detailed job description for anshuman . secondly , we will need to know  whether or not he will either be in a managerial position or whether he will  be managing a project while he is here in houston . vince thought that you  would be best able to provide this information to us , and we would really  appreciate anything you can do to help us expedite this process .  if you have any questions , please give me a call at x 34804 . thank you for  your help .  molly magee",0
"Subject: re : recruiting  good afternoon . packing emails - - its just my style : )  currently , it is my understanding that we would like to interview the comp .  fin . students during the same period that we interview the mba ' s .  tentatively speaking , one schedule should be sufficient . i will attempt to  produce an official job description shortly .  kristen is out of town for the remainder of the week , so her response to any  inquiries may be delayed . her contact info : kristin . gandy @ enron . com 713  345 3214  regarding the satellite program , vince is interested in the ecommerce  program . we think that it would be easier to keep the program full as  compared to the comp . fin . program .  it was a pleasure to be back in pittsburgh and i enjoyed meeting all the  students from this year ' s comp . fin . class . i look forward to seeing you in  a few weeks .  - kevin kindall  jean eisel on 11 / 06 / 2000 03 : 34 : 05 pm  to : kevin . kindall @ enron . com  cc : sgould @ andrew . cmu . edu  subject : re : recruiting  hi kevin  wow you sure do pack one e - mail .  i will try to answer questions . . . after each of you . . . look in the email  for answers .  - - on monday , november 06 , 2000 , 2 : 39 pm - 0600 kevin . kindall @ enron . com wrote :  > hello . it was a pleasure to come back to cmu , and i enjoyed  > interacting with the students . vince k . has expressed interest in  > interviewing the computational finance students . enron will conduct first  > round interviews with the mba students in december , and would like to set  > up seperate interviews for the comp . fin . students . enron would like to  > interview all the pittsburgh based comp . fin students , and we need to  > select a date and a time .  we are excited that you want to interview the comp finance students .  do you want to do it in dec . or before ? let me know what best suits you .  since there are only 16 individuals in the pittsburgh area . . . we should be  able to accomodate you . . . would you want one or two schedules . . ?  what is the formal protocol in such matters ?  >  all you need to do is let me know some ideal dates . . . and you send a job  description and names of the students you want to interview .  we will try to be as accomodating as possible .  > enron is also interested in the ecommerce students as we have  > ecommerce initiatives underway . it is my understanding that kristen  > gandy will be the contact for such activities .  if you can send me an e - mail address for kristen , i can get this strating  asap .  >  > regarding a houston based satellite program , vince needs a proposal  > in writing . would you be so kind as to send one ?  what program is vince interested in having a satellite program ? when he was  here he seemed less intererted in comp finance and more interested in  e - commerce .  i sent a note to michael shamos and tridas discussing this .  let me know which program and i will see if we can work anything out ?  > thanks so much , and i look forward to seeing you again in a few  > weeks .  >  thanks kevin for you speedy response .  >  >  >  >  jean e . eisel , ph . d .  associate dean , admissions , coc and alumni relations  gsia  carnegie mellon university  pittsburgh , pa 15213  412 - 268 - 2277  412 - 268 - 4146 ( fax )  currently in the news : carnegie mellon university mba program ranked 14 th  in business week ' s list of the best graduate schools of business in the  united states . ",0
"Subject: re : real options openings ?  vince ,  thanks very much - i ' m looking forward to it ,  chris  at 09 : 25 am 5 / 8 / 00 - 0500 , you wrote :  >  > chris ,  >  > we shall make arrangements to bring you over for an interview .  > our hr department will contact you later this week .  >  >  > vince  >  >  >  >  >  > christopher m kenyon on 05 / 05 / 2000 07 : 56 : 11 am  >  > to : vkamins @ enron . com  > cc :  > subject : real options openings ?  >  >  > dear vince kaminski ,  > i was auditing prof dyer ' s real options class on thursday when you  > spoke  > on enron ' s activities in this area . i would be interested in exploring the  > possibility of joining the group that works on real options in response to  > and in anticipation of enron ' s business requirements . i ' m currently  > working in the development and application of real options methodology at  > schlumberger . in particular i ' ll be speaking at an industry real options  > valuation conference in london ( http : / / www . iqpc . co . uk / finance / rov / ) and i  > just had the paper accepted for publication in operations research . could  > you pass my resume on to the relevant people to have a look at ?  >  > thanks in advance ,  >  > chris kenyon  >  > ( see attached file : cmkenyon _ cv _ mayo 0 . doc )  >  >  >  >  >  > attachment converted : "" c : \ eudora \ attach \ cmkenyon _ cv _ mayo 01 . doc ""  >",0
"Subject: internship opportunity  dear mr . kaminski ,  it was very nice to talk with you saturday morning during the "" voleyball  event "" . thanks a lot for offering your help in passing my resume to the  enrononline business people . i am very excited about the possibility of  being part of the team involved with e - commerce at enron . please find my  resume and cover letter attached .  hope you have a good trip to california next week !  thanks a lot  carla di castro  ( paulo issler ' s spouse )  - cover letter - enron . doc  - resumenovo . doc  carla di castro  phone ( 281 ) 565 - 4283  pager ( 281 ) 527 - 6073",0
"Subject: note from maureen  vince ,  maureen asked me to pass along her message that the meeting with brook / hunt  went very well today . she said this firm is top - notch and very thorough .  she will contact you tomorrow after her speech on metals is over ( planned for  the lunch hour ) .  gwyn",0
"Subject: re : clustering for gas and power  frank ,  following up on our discussions ,  can you please send us the list of enron ' s curves by geographical region  separately for gas and power .  appreciate it ,  tanya .  tanya tamarchenko  04 / 16 / 2001 09 : 16 am  to : jaesoo lew / na / enron @ enron  cc : vladimir gorny / enron @ enronxgate , winston jia / enron @ enronxgate , vince j  kaminski / hou / ect @ ect  subject : re : clustering for power  jaesoo ,  as we discussed last week on wednesday meeting can you , please ,  implement clustering for power curves by geographical region . this involves  the following :  1 . deciding together with risk control how many geographical regions we want  to use  and which enron ' s curves belong to each region .  2 . deciding together with risk control how to choose core curves for each  region . this decision can  be maid based on the a ) position size ; b ) statistical analysis . there might  be other considerations .  3 . doing regression analysis for each curve versus the corresponding core  curve .  winston ,  can is it possible to run var for the clustering results obtained by jaesoo  with clustering done by sas ?  should we wait for the stage re - fresh and what is the status on this ?  tanya .",0
"Subject: re : contact info  glenn ,  please , contact rudi zipter to set up an interview with him and david port .  vince  "" glenn darrah "" on 04 / 25 / 2001 04 : 27 : 03 pm  please respond to gdarrah @ bigfoot . com  to : vince . j . kaminski @ enron . com  cc :  subject : contact info  vincent ,  congratulations on spearheading the mind ' s eye madness event - it looks like  quite a success . my biggest disappointment is that i am leaving enron this  week and have been too busy to participate as much as i would like . i have  had continued interest in the work and presentations that amy oberg has  done , so would have really enjoyed the workshop yesterday . i am still  considering doing some or all of the motorcade friday , however that may  work .  separately , thanks for the update in the lobby today on the enterprise risk  project . please keep in touch with me . as i mentioned , my redeployment  period ends tomorrow ( april 26 ) , but i currently do not have an outside job  lined up and still have a lot of interest in the project if something can be  worked out over the next few weeks . although he is not in the same group as  david port , i have worked a lot with brad larson in the rac underwriting  group - he may be a good source of information on me also .  contact information :  e - mail : gdarrah @ bigfoot . com  phone : 713 . 668 . 4277  cell : 713 . 320 . 5615  thanks ,  glenn darrah  get your free download of msn explorer at http : / / explorer . msn . com",0
"Subject: weijun decided not to interview  i guess this means "" back to the drawing board "" . weijun has decided not to  interview .  lance  - - - - - - - - - - - - - - - - - - - - - - forwarded by lance cunningham / na / enron on 04 / 18 / 2001  09 : 40 am - - - - - - - - - - - - - - - - - - - - - - - - - - -  "" ji , weijun "" on 04 / 18 / 2001 08 : 06 : 44 am  to : "" ' lance . cunningham @ enron . com ' ""  cc :  subject : please call me  dear lance ,  thank you very much for all of your help through this process .  at present , i am really tied up with mock market activities in austin  energy . it would be inappropriate for me to leave at this time since the  whole project will be jeopardized . therefore , i decided not coming to  houston for an interview . i sincerely apologize for any inconvenience this  may cause you .  i do appreciate what you did and hope we can keep in touch in the future .  thank you again for your help and wish you best .  sincerely ,  weijun ji",0
"Subject: improving option valuation precision in erms  allan ,  paulo issler in our group , working with eric moon in structuring , recently  tracked down the reason for a slight mis - match in option pricing in erms vs .  the structuring spreadsheets . it is due to the fact that the option  valuation functions in erms use a slightly less accurate approximation for  the cumulative normal distribution . we would be happy to work with the right  person to update the erms code in order to close this discrepancy . please  let me know how you would like to proceed .  if you are not the correct person to address the mainenance of erms , please  let me know who to contact .  thank you ,  stinson gibner  x 34748",0
"Subject: re : telephone interview with the enron corp . research group  martin :  lance will be out of town on the 6 th of december and he suggested that  you interview jingming ( marshall ) in his place ( it is a telephone  interview ) .  can you do that ?  thanks !  shirley  - - - - - - - - - - - - - - - - - - - - - - forwarded by shirley crenshaw / hou / ect on 11 / 29 / 2000  01 : 54 pm - - - - - - - - - - - - - - - - - - - - - - - - - - -  shirley crenshaw  11 / 28 / 2000 01 : 32 pm  to : "" jingming ' marshall ' yan "" @ enron  cc : lance cunningham / na / enron @ enron , alex huang / corp / enron @ enron , vince j  kaminski / hou / ect @ ect , vasant shanbhogue / hou / ect @ ect  subject : re : telephone interview with the enron corp . research group  marshall :  thanks for responding so quickly . i have scheduled the following interview :  wednesday , december 6 - 1 : 00 pm houston time . it will last approximately  1 hour . we will call you at ( 605 ) 497 - 4045 unless otherwise instructed .  if you have any questions , please feel free to contact me at 713 / 853 - 5290 .  best regards ,  shirley crenshaw  "" jingming ' marshall ' yan "" on 11 / 28 / 2000 12 : 59 : 55 pm  to : shirley . crenshaw @ enron . com  cc : vince . j . kaminski @ enron . com  subject : re : telephone interview with the enron corp . research group  ms . crenshaw ,  thank you very much for the message . i am very interested in the  opportunity to talk to personnel from the research group at enron . between  the two days you suggest , i prefer wednesday 12 / 6 . considering the  two - hour time difference between california and texas , 11 : 00 am pacific  time ( 1 : 00 pm your time ) seems to be a good slot . however , i am open most  of the day on 12 / 6 so if some other time slot is prefered on your end ,  please let me know .  thanks again . i look forward to talking to you and your  colleagues .  jingming  on tue , 28 nov 2000 shirley . crenshaw @ enron . com wrote :  > good afternoon jingming :  >  > professor wolak forwarded your resume to the research group , and  > they would like to conduct a telephone interview with you , sometime next  > week , at your convenience . the best days would be tuesday , 12 / 5 or  > wednesday , 12 / 6 .  >  > please let me know which day and what time would be best for you and  > they will call you . let me know the telephone number that you wish to be  > contacted at .  >  > the interviewers would be :  >  > vince kaminski managing director and head of research  > vasant shanbhogue vice president , research  > lance cunningham manager , research  > alex huang manager , research  >  > look forward to hearing from you .  >  > best regards ,  >  > shirley crenshaw  > administrative coordinator  > enron research group .  > 713 - 853 - 5290  >  >  >  jingming "" marshall "" yan jmyan @ leland . stanford . edu  department of economics ( 650 ) 497 - 4045 ( h )  stanford university ( 650 ) 725 - 8914 ( o )  stanford , ca 94305 358 c , economics bldg  if one seeks to act virtuously and attain it , then what is  there to repine about ? - - confucius  _ ? oo ? ? ooo ? ? t  xo - ? ? - -  ? ?",0
"Subject: lance cunningham  this offer has been extended . lance want to take a few days to make his  decision . he will have a decision by 7 / 6 at 5 p . he ' s going to call  me . . . . and i ' ll let you know . thx  - - - - - - - - - - - - - - - - - - - - - - forwarded by teresa bien / corp / enron on 06 / 30 / 2000  04 : 10 pm - - - - - - - - - - - - - - - - - - - - - - - - - - -  from : grant masson @ ect 06 / 30 / 2000 11 : 26 am  to : vince j kaminski / hou / ect @ ect  cc : teresa bien / corp / enron @ enron  subject : lance cunningham  vince :  i have left a message with teresa and have sent the following terse note to  lance to let him know that we are moving .  as we discussed , i asked teresa to offer 90 k + 10 k signing bonus .  regards ,  grant  - - - - - - - - - - - - - - - - - - - - - - forwarded by grant masson / hou / ect on 06 / 30 / 2000 11 : 21  am - - - - - - - - - - - - - - - - - - - - - - - - - - -  enron north america corp .  from : grant masson 06 / 30 / 2000 11 : 21 am  to : lbcunningham @ mail . utexas . edu  cc :  subject : enron  lance :  i am going on vacation tomorrow , but i wanted to get in touch with you before  i left .  i have asked hr to extend an offer to you . teresa bien should be sending you  an offer letter via fedex . of course , with the july 4 th weekend , i ' m not sure  when you will get it .  if you have questions , i suggest that you call vince kaminski at 713 853  3848 .  regards ,  grant masson .",0
"Subject: re : paula corey ' s birthday  richard ,  thanks for the invitation . i have already made another commitment  but it ' s conditional on a few related events ( friends of friends  coming to town ) . if the other event is canceled , i shall be glad to  join you . i shall let you know in a few days .  vince  richard weeks @ enron communications  01 / 16 / 2001 02 : 20 pm  to : alaina . metz @ marchfirst . com , anthony mends / enron communications @ enron  communications , beth perlman / enron @ enronxgate , elisabeth mends / enron  communications @ enron communications , karla feldman / enron communications @ enron  communications , marie thibaut / enron communications @ enron communications ,  renee smith / enron communications @ enron communications , tom sinclair / enron  communications @ enron communications , vince j kaminski / hou / ect @ ect  cc :  subject : paula corey ' s birthday  you only thought the festive days were over  what a better way to start off the new year than to celebrate our good friend  paula corey  , s birthday  we will have a little soiree at my house on saturday january 27 th , dinner  will be served at 7 : 00 , please feel free to come out as early as you wish ;  however if you arrive too early you may be requested to perform some ranch  chores .  please feel free to bring a spouse or friend if you choose . if you could  rsvp by jan 23 rd that would be great .  directions to my house are as follows :  take i 45 north past the woodlands towards conroe  take exit 83 crighton road exit  stay on feeder road through stop sign until you get to traffic light  ( crighton road )  turn right onto crighton road cross railroad tracks  go to 3 rd street , about 1  miles , and turn right , which is the only way you  can turn . this is kidd road ; however most of the time the street sign is  knocked down .  stay on kidd road until it dead ends at stidham and turn left .  go to first street ( finnley ) and turn left .  go about 1 mile and finnley will dead end .  turn left onto deer trail and i will be the first house on the right  the address is 13710 deer trail and my house is about 1 / 10 mile off the road .  my home number is 936 273 3466  thanks  richard weeks  richard weeks  enron broadband services  purchasing processing manager  office : 713 - 853 - 6995  cell : 713 - 516 - 2581  email : richard _ weeks @ enron . net",0
"Subject: re :  hari ,  thanks . please , keep me posted about your progress .  any published papers ?  we shall send you the printout .  vince  hari natrajan on 03 / 06 / 2001 08 : 47 : 34 pm  to : "" ' vince . j . kaminski @ enron . com ' ""  cc :  subject : re :  dear mr . kaminski ,  thank you very much for your prompt response . i look forward to receiving a  copy of your article .  i would also appreciate it if you could let me know whether enron provides  research grants to individuals who are working in the area of energy risk  management . towards my research , i am trying to develop a model to estimate  electricity spot price .  in any case , i will be getting in touch with you again a year or so down the  line when i am nearing completion of my dissertation because enron is my  dream job .  i look forward to hearing from you .  thank you ,  yours sincerely ,  hari natarajan  fellowship student  indian institute of management bangalore  bannerghatta road  bangalore 560076  india  tel : 91 - 80 - 6993056  fax : 91 - 80 - 6584050  e - mail : hnatraj @ iimb . ernet . in  - - - - - original message - - - - -  from : vince . j . kaminski @ enron . com  to : hnatraj @ iimb . ernet . in  cc : shirley . crenshaw @ enron . com ; vince . j . kaminski @ enron . com  sent : 3 / 6 / 01 8 : 34 pm  subject : re :  hari ,  i shall send you a reprint of the article . i had to  cancel my presentation at san antonio .  vince  shirley ,  please , send a copy of the article to hari .  hari natrajan on 02 / 28 / 2001 06 : 45 : 29 am  to : "" ' vince . j . kaminski @ enron . com ' ""  cc :  subject :  dear mr . kaminski ,  i am a doctoral student at the indian institute of management bangalore ,  india . my area of interest is the energy sector , especially electricity  derivatives . i am interested in obtaining a copy of the following items :  1 ) your presentation "" current challenges in modeling power price  volatility ""  at the session on price volatility & probabilistic methods in the energy  markets . ( http : / / www . informs . org / conf / sanantonio 2000 / / talks / md 29 . html )  2 ) your chapter "" the challenge of pricing and risk managing electricity  derivatives "" in the book ' the us power market ' , risk publications .  i would appreciate it if you could send me a soft / hard copy of the same .  thank you ,  yours sincerely ,  hari natarajan  fellowship student  indian institute of management bangalore  bannerghatta road  bangalore 560076  india  tel : 91 - 80 - 6993056  fax : 91 - 80 - 6584050  e - mail : hnatraj @ iimb . ernet . in",0
"Subject: april lst party !  this is primarily for enron researchers , psuedo - researchers ( spouses ) , and  quasi - researchers ( kids ) . wannabe - researchers will be strictly bounded in  number !  hope you can come with your family . please reply asap so we can plan .  krishna .",0
"Subject: your encouragement would be appreciated  the gas and power trading organizations have had a tremendous year .  sometimes we as traders forget some of the crucial parts of the organization  that significantly contributed to that success . i believe the weather group  comprised of mike robert ' s , jose marquez , stephen bennett and dave ryan from  power are one of those groups . these individuals have done a tremendous job  of predicting summer weather along with the route hurricanes would take . the  greatest achievement has been the november and december winter forecast .  they held fast to their cold forecast even when outside services were  moderating . on a score card with all other services they definitely deserve  an "" a + "" . when you are down on the 32 nd floor it would be nice if you would  stop and congratulate them on a tremendous job and their contribution to our  success .  thanks , jim schwieger",0
"Subject: 1 - urgent - outlook email notification ( new )  outlook email notification  your date of migration is : may 7 th  you will be unable to send e - mail unless you take the following action :  please go through your notes email and clean out as many old / un - needed email  items as possible before your date of migration . ? after you are migrated to  outlook you will only be allocated 100 mb of total mailbox space . ? ? if more  than this amount of data is migrated to outlook you will not be able to send  e - mail until it is below the 100 mb limit . ? cleaning up your notes email now  will prevent this from happening to you .  enron  , s messaging platform is migrating from lotus notes to microsoft outlook  2000 worldwide . you will be accessing outlook for all of your email  functions .  why is enron migrating to outlook 2000 ?  many factors contributed to the decision to migrate from lotus notes to  microsoft exchange / outlook . the most prominent factors were :  ? significant advantages to moving to a product that is more integrated with  current enron apps ( windows 2000 , office and internet explorer )  ? more efficient shared pc and roaming user features  ? improved support and integration for palm / ce devices  ? instant messaging capabilities  what is being migrated to outlook 2000 ?  ? email messages . from the date of your scheduled migration , the last ( 30 )  thirty days of your email will be converted for use in outlook .  ? all your folders in notes you use to store email messages in .  ? to do items  ? journal items  ? calendar entries dating from ( 1 ) one year in the past to ( 10 ) ten years in  the future will be converted .  ? address books , but not your distribution lists that you created . you will  need to re - create these in outlook .  thank you ,  outlook 2000 migration team",0
"Subject: re : looking for "" fat tails "" in time - series for ngi - socal  naveen ,  i got ngi - socal prices for prompt , prompt + 1 , . . . , prompt + 59 contracts .  for each contract i calculated moving average based on 21 log - returns as  well as moving volatility . then i calculated normalized log - returns :  [ return ( t ) - ave ( t ) ] / vol ( t )  and compared the results to normal distribution .  i could not find fat tails !  volatility changes a lot from day to day , so when people look at  log - returns ( not normalized ) it seems that there fat tails ( big spikes , large  returns more frequent than normal ) ,  which comes from the fact that volatility is not constant ( at all ) .  see the spreadsheet is under o : \ _ dropbox \ tanya  tanya",0
"Subject: re : hi :  thanks vince :  could you give me mike roberts contact information .  zeigham  zeigham khokher  doctoral candidate finance  university of texas at austin  zkhokher @ mail . utexas . edu  512 - 695 - 7164 ( cell )  - - - - - original message - - - - -  from :  to :  cc :  sent : friday , september 29 , 2000 3 : 33 pm  subject : re : hi :  zeigham ,  mike roberts from my group will help you .  vince  on 09 / 22 / 2000 07 : 14 : 37 pm  to :  cc :  subject : hi :  hi vince :  this zeigham khokher at the university of texas at austin , finance  department .  i need some publicly available data that unfortunately is not available  here . it is basically the historical prices for price of oil , gas and  gold futures contracts and options .  again the data is strictly public info and not proprietary at all . let me  know if there is a central data person at enron who would be able to help .  all help will be of course gratefully acknowledged .  hope all is well , i hear you will be giving a talk at ut this fall and  look forward to seeing you then .  regards  zeigham",0
"Subject: re : please find home for brainful candidate  shirley ,  please , arrange a phone interview . zimin , stinson , and myself .  he may be a good candidate for tanya .  vince  stinson gibner  07 / 20 / 2000 11 : 16 am  to : pinnamaneni krishnarao / hou / ect @ ect , vince j kaminski / hou / ect @ ect  cc :  subject : please find home for brainful candidate  any interest ?  - - - - - - - - - - - - - - - - - - - - - - forwarded by stinson gibner / hou / ect on 07 / 20 / 2000  11 : 15 am - - - - - - - - - - - - - - - - - - - - - - - - - - -  stephanie miller @ enron  07 / 20 / 2000 10 : 49 am  to : stinson gibner / hou / ect @ ect , joe williamson / gco / enron @ enron  cc :  subject : please find home for brainful candidate  attached for your review is a resume a friend of mine came across . thought  you might want to review .  regards ,  stephanie  - - - - - - - - - - - - - - - - - - - - - - forwarded by stephanie miller / corp / enron on 07 / 20 / 2000  11 : 40 am - - - - - - - - - - - - - - - - - - - - - - - - - - -  debbie chance  07 / 20 / 2000 09 : 42 am  to : stephanie miller / corp / enron @ enron  cc :  subject : please find home for brainful candidate  stephanie ,  came by way of friend of a friend - looks very good on paper . he has  identified an interest in the following jobs that were posted in the net .  you know everyone here - could you identifiy the appropriate people to call  attention to this candidate ?  resume attached below .  thanks ,  dc  1 . economic advisor  contact : respond to enron corp , human resources 235 , p . o . box 3330 , omaha ,  ne  68103 - 0330 or e - mail : dea . crum @ enron . com as a . doc or . txt attachment . please  include this requisition number : 104776  | | |  | job id | 0000104776 |  | | |  | | |  | department | systems optimization team |  | | |  | | |  | company | gas pipeline group |  | | gas pipeline group |  | | |  2 . manager  contact : please do not contact the hiring manager . no faxes please . send  resumes  via e - mail to tony . vasut @ enron . com or mail to enron , attn : tvasut - eb 3628 ,  1400  smith st . , houston , tx 77002 . please refer to job # 104486  ( embedded image moved to file : pico 4224 . pcx )  | | |  | job id | 0000104486 |  | | |  | | |  | department | trade credit |  | | |  | | |  | company | corporate staff |  | | risk assessment and control |  | | |  3 . manager  contact : to submit resume for consideration , please e - mail it to  bholcomb @ enron . com if possible . plain text in the message or an attached  word . doc are acceptable . please use no columns , italics or underlines . if  unable  to email , bholcomb @ enron . com , fax it to ( 713 ) 646 - 2169 , attn : ebl 013 a or mail  it  to b . holcomb , ebl 013 a , p . o . box 1188 , houston , tx . 77251 - 1188  | | |  | job id | 0000104778 |  | | |  | | |  | department | asset operations & svcs |  | | |  | | |  | company | wholesale , retail & comm |  | | enron energy services |  | | |  4 . gas trading support generalist  contact : please email resume to mark . broadfoot @ enron . com or if email is  unavailable , respond to mark broadfoot eb 3617 a . reference job id # 0000104730 in  email subject . resumes not accepted from agents . global technology hot job  ( embedded image moved to file : picl 9645 . pcx )  | | |  | job id | 0000104730 |  | | |  | | |  | department | infrastructure & integrat |  | | |  | | |  | company | global functions |  | | technology |  | | |  5 . risk management analyst  contact : to be considered for this position , please e - mail your resume as a  . doc  or . txt attachment with your salary history to enajobs 4 @ enron . com . ( please  eliminates italics , underlining , multiple margins or side - by - side columns . )  please indicate on the email subject line your name and the job id # . resumes  with salary history will receive priority review .  | | |  | job id | 0000104631 |  | | |  | | |  | department | global facilities |  | | |  | | |  | company | wholesale , retail & comm |  | | north america |  | | | ",0
